Id,ActivityHour,TotalIntensity,AverageIntensity,Hour
1644430081,4/19/16 4:00,0,0,Tuesday
1644430081,4/19/16 5:00,0,0,Tuesday
1644430081,4/19/16 6:00,0,0,Tuesday
1644430081,4/19/16 7:00,0,0,Tuesday
1644430081,4/19/16 8:00,13,0.216667,Tuesday
1644430081,4/19/16 9:00,9,0.15,Tuesday
1644430081,4/19/16 10:00,9,0.15,Tuesday
1644430081,4/19/16 11:00,7,0.116667,Tuesday
1644430081,4/19/16 12:00,12,0.2,Tuesday
1644430081,4/19/16 13:00,6,0.1,Tuesday
1644430081,4/19/16 14:00,24,0.4,Tuesday
1644430081,4/19/16 15:00,8,0.133333,Tuesday
1644430081,4/19/16 16:00,6,0.1,Tuesday
1644430081,4/19/16 17:00,13,0.216667,Tuesday
1644430081,4/19/16 18:00,29,0.483333,Tuesday
1644430081,4/19/16 19:00,76,1.266667,Tuesday
1644430081,4/19/16 20:00,48,0.8,Tuesday
1644430081,4/19/16 21:00,72,1.2,Tuesday
1644430081,4/19/16 22:00,48,0.8,Tuesday
1644430081,4/19/16 23:00,5,0.083333,Tuesday
1644430081,4/20/16 0:00,5,0.083333,Wednesday
1644430081,4/20/16 1:00,4,0.066667,Wednesday
1644430081,4/20/16 2:00,3,0.05,Wednesday
1644430081,4/20/16 3:00,2,0.033333,Wednesday
1644430081,4/20/16 4:00,3,0.05,Wednesday
1644430081,4/20/16 5:00,3,0.05,Wednesday
1644430081,4/20/16 6:00,2,0.033333,Wednesday
1644430081,4/20/16 7:00,3,0.05,Wednesday
1644430081,4/20/16 8:00,8,0.133333,Wednesday
1644430081,4/20/16 9:00,3,0.05,Wednesday
1644430081,4/20/16 10:00,8,0.133333,Wednesday
1644430081,4/20/16 11:00,5,0.083333,Wednesday
1644430081,4/20/16 12:00,1,0.016667,Wednesday
1644430081,4/20/16 13:00,8,0.133333,Wednesday
1644430081,4/20/16 14:00,9,0.15,Wednesday
1644430081,4/20/16 15:00,11,0.183333,Wednesday
1644430081,4/20/16 16:00,5,0.083333,Wednesday
1644430081,4/20/16 17:00,10,0.166667,Wednesday
1644430081,4/20/16 18:00,8,0.133333,Wednesday
1644430081,4/20/16 19:00,6,0.1,Wednesday
1644430081,4/20/16 20:00,1,0.016667,Wednesday
1644430081,4/20/16 21:00,13,0.216667,Wednesday
1644430081,4/20/16 22:00,3,0.05,Wednesday
1644430081,4/20/16 23:00,1,0.016667,Wednesday
1644430081,4/21/16 0:00,0,0,Thursday
1644430081,4/21/16 1:00,0,0,Thursday
1644430081,4/21/16 2:00,0,0,Thursday
1644430081,4/21/16 3:00,0,0,Thursday
1644430081,4/21/16 4:00,0,0,Thursday
1644430081,4/21/16 5:00,0,0,Thursday
1644430081,4/21/16 6:00,0,0,Thursday
1644430081,4/21/16 7:00,0,0,Thursday
1644430081,4/21/16 8:00,0,0,Thursday
1644430081,4/21/16 9:00,0,0,Thursday
1644430081,4/21/16 10:00,1,0.016667,Thursday
1644430081,4/21/16 11:00,3,0.05,Thursday
1644430081,4/21/16 12:00,0,0,Thursday
1644430081,4/21/16 13:00,0,0,Thursday
1644430081,4/21/16 14:00,1,0.016667,Thursday
1644430081,4/21/16 15:00,0,0,Thursday
1644430081,4/21/16 16:00,14,0.233333,Thursday
1644430081,4/21/16 17:00,0,0,Thursday
1644430081,4/21/16 18:00,0,0,Thursday
1644430081,4/21/16 19:00,3,0.05,Thursday
1644430081,4/21/16 20:00,9,0.15,Thursday
1644430081,4/21/16 21:00,6,0.1,Thursday
1644430081,4/21/16 22:00,0,0,Thursday
1644430081,4/21/16 23:00,1,0.016667,Thursday
1644430081,4/22/16 0:00,0,0,Friday
1644430081,4/22/16 1:00,0,0,Friday
1644430081,4/22/16 2:00,7,0.116667,Friday
1644430081,4/22/16 3:00,0,0,Friday
1644430081,4/22/16 4:00,3,0.05,Friday
1644430081,4/22/16 5:00,0,0,Friday
1644430081,4/22/16 6:00,0,0,Friday
1644430081,4/22/16 7:00,0,0,Friday
1644430081,4/22/16 8:00,0,0,Friday
1644430081,4/22/16 9:00,0,0,Friday
1644430081,4/22/16 10:00,0,0,Friday
1644430081,4/22/16 11:00,0,0,Friday
1644430081,4/22/16 12:00,9,0.15,Friday
1644430081,4/22/16 13:00,17,0.283333,Friday
1644430081,4/22/16 14:00,19,0.316667,Friday
1644430081,4/22/16 15:00,1,0.016667,Friday
1644430081,4/22/16 16:00,10,0.166667,Friday
1644430081,4/22/16 17:00,0,0,Friday
1644430081,4/22/16 18:00,0,0,Friday
1644430081,4/22/16 19:00,2,0.033333,Friday
1644430081,4/22/16 20:00,16,0.266667,Friday
1644430081,4/22/16 21:00,2,0.033333,Friday
1644430081,4/22/16 22:00,0,0,Friday
1644430081,4/22/16 23:00,0,0,Friday
1644430081,4/23/16 0:00,0,0,Saturday
1644430081,4/23/16 1:00,1,0.016667,Saturday
1644430081,4/23/16 2:00,1,0.016667,Saturday
1644430081,4/23/16 3:00,0,0,Saturday
1644430081,4/23/16 4:00,0,0,Saturday
1644430081,4/23/16 5:00,0,0,Saturday
1644430081,4/23/16 6:00,0,0,Saturday
1644430081,4/23/16 7:00,0,0,Saturday
1644430081,4/23/16 8:00,2,0.033333,Saturday
1644430081,4/23/16 9:00,0,0,Saturday
1644430081,4/23/16 10:00,0,0,Saturday
1644430081,4/23/16 11:00,0,0,Saturday
1644430081,4/23/16 12:00,0,0,Saturday
1644430081,4/23/16 13:00,0,0,Saturday
1644430081,4/23/16 14:00,0,0,Saturday
1644430081,4/23/16 15:00,0,0,Saturday
1644430081,4/23/16 16:00,3,0.05,Saturday
1644430081,4/23/16 17:00,20,0.333333,Saturday
1644430081,4/23/16 18:00,42,0.7,Saturday
1644430081,4/23/16 19:00,52,0.866667,Saturday
1644430081,4/23/16 20:00,64,1.066667,Saturday
1644430081,4/23/16 21:00,4,0.066667,Saturday
1644430081,4/23/16 22:00,0,0,Saturday
1644430081,4/23/16 23:00,1,0.016667,Saturday
1644430081,4/24/16 0:00,1,0.016667,Sunday
1644430081,4/24/16 1:00,1,0.016667,Sunday
1644430081,4/24/16 2:00,1,0.016667,Sunday
1644430081,4/24/16 3:00,0,0,Sunday
1644430081,4/24/16 4:00,0,0,Sunday
1644430081,4/24/16 5:00,0,0,Sunday
1644430081,4/24/16 6:00,0,0,Sunday
1644430081,4/24/16 7:00,0,0,Sunday
1644430081,4/24/16 8:00,0,0,Sunday
1644430081,4/24/16 9:00,0,0,Sunday
1644430081,4/24/16 10:00,0,0,Sunday
1644430081,4/24/16 11:00,0,0,Sunday
1644430081,4/24/16 12:00,7,0.116667,Sunday
1644430081,4/24/16 13:00,14,0.233333,Sunday
1644430081,4/24/16 14:00,12,0.2,Sunday
1644430081,4/24/16 15:00,11,0.183333,Sunday
1644430081,4/24/16 16:00,1,0.016667,Sunday
1644430081,4/24/16 17:00,8,0.133333,Sunday
1644430081,4/24/16 18:00,2,0.033333,Sunday
1644430081,4/24/16 19:00,16,0.266667,Sunday
1644430081,4/24/16 20:00,13,0.216667,Sunday
1644430081,4/24/16 21:00,0,0,Sunday
1644430081,4/24/16 22:00,1,0.016667,Sunday
1644430081,4/24/16 23:00,1,0.016667,Sunday
1644430081,4/25/16 0:00,0,0,Monday
1644430081,4/25/16 1:00,0,0,Monday
1644430081,4/25/16 2:00,0,0,Monday
1644430081,4/25/16 3:00,0,0,Monday
1644430081,4/25/16 4:00,0,0,Monday
1644430081,4/25/16 5:00,0,0,Monday
1644430081,4/25/16 6:00,0,0,Monday
1644430081,4/25/16 7:00,0,0,Monday
1644430081,4/25/16 8:00,13,0.216667,Monday
1644430081,4/25/16 9:00,1,0.016667,Monday
1644430081,4/25/16 10:00,33,0.55,Monday
1644430081,4/25/16 11:00,7,0.116667,Monday
1644430081,4/25/16 12:00,2,0.033333,Monday
1644430081,4/25/16 13:00,14,0.233333,Monday
1644430081,4/25/16 14:00,0,0,Monday
1644430081,4/25/16 15:00,2,0.033333,Monday
1644430081,4/25/16 16:00,6,0.1,Monday
1644430081,4/25/16 17:00,12,0.2,Monday
1644430081,4/25/16 18:00,10,0.166667,Monday
1644430081,4/25/16 19:00,15,0.25,Monday
1644430081,4/25/16 20:00,0,0,Monday
1644430081,4/25/16 21:00,0,0,Monday
1644430081,4/25/16 22:00,0,0,Monday
1644430081,4/25/16 23:00,5,0.083333,Monday
1644430081,4/26/16 0:00,1,0.016667,Tuesday
1644430081,4/26/16 1:00,0,0,Tuesday
1644430081,4/26/16 2:00,0,0,Tuesday
1644430081,4/26/16 3:00,0,0,Tuesday
1644430081,4/26/16 4:00,0,0,Tuesday
1644430081,4/26/16 5:00,0,0,Tuesday
1644430081,4/26/16 6:00,0,0,Tuesday
1644430081,4/26/16 7:00,0,0,Tuesday
1644430081,4/26/16 8:00,9,0.15,Tuesday
1644430081,4/26/16 9:00,12,0.2,Tuesday
1644430081,4/26/16 10:00,3,0.05,Tuesday
1644430081,4/26/16 11:00,5,0.083333,Tuesday
1644430081,4/26/16 12:00,4,0.066667,Tuesday
1644430081,4/26/16 13:00,13,0.216667,Tuesday
1644430081,4/26/16 14:00,8,0.133333,Tuesday
1644430081,4/26/16 15:00,12,0.2,Tuesday
1644430081,4/26/16 16:00,8,0.133333,Tuesday
1644430081,4/26/16 17:00,8,0.133333,Tuesday
1644430081,4/26/16 18:00,41,0.683333,Tuesday
1644430081,4/26/16 19:00,40,0.666667,Tuesday
1644430081,4/26/16 20:00,34,0.566667,Tuesday
1644430081,4/26/16 21:00,83,1.383333,Tuesday
1644430081,4/26/16 22:00,53,0.883333,Tuesday
1644430081,4/26/16 23:00,4,0.066667,Tuesday
1644430081,4/27/16 0:00,0,0,Wednesday
1644430081,4/27/16 1:00,0,0,Wednesday
1644430081,4/27/16 2:00,0,0,Wednesday
1644430081,4/27/16 3:00,0,0,Wednesday
1644430081,4/27/16 4:00,0,0,Wednesday
1644430081,4/27/16 5:00,0,0,Wednesday
1644430081,4/27/16 6:00,0,0,Wednesday
1644430081,4/27/16 7:00,0,0,Wednesday
1644430081,4/27/16 8:00,9,0.15,Wednesday
1644430081,4/27/16 9:00,7,0.116667,Wednesday
1644430081,4/27/16 10:00,9,0.15,Wednesday
1644430081,4/27/16 11:00,10,0.166667,Wednesday
1644430081,4/27/16 12:00,2,0.033333,Wednesday
1644430081,4/27/16 13:00,15,0.25,Wednesday
1644430081,4/27/16 14:00,4,0.066667,Wednesday
1644430081,4/27/16 15:00,20,0.333333,Wednesday
1644430081,4/27/16 16:00,7,0.116667,Wednesday
1644430081,4/27/16 17:00,12,0.2,Wednesday
1644430081,4/27/16 18:00,13,0.216667,Wednesday
1644430081,4/27/16 19:00,6,0.1,Wednesday
1644430081,4/27/16 20:00,4,0.066667,Wednesday
1644430081,4/27/16 21:00,0,0,Wednesday
1644430081,4/27/16 22:00,0,0,Wednesday
1644430081,4/27/16 23:00,0,0,Wednesday
1644430081,4/28/16 0:00,0,0,Thursday
1644430081,4/28/16 1:00,0,0,Thursday
1644430081,4/28/16 2:00,0,0,Thursday
1644430081,4/28/16 3:00,0,0,Thursday
1644430081,4/28/16 4:00,0,0,Thursday
1644430081,4/28/16 5:00,0,0,Thursday
1644430081,4/28/16 6:00,0,0,Thursday
1644430081,4/28/16 7:00,0,0,Thursday
1644430081,4/28/16 8:00,7,0.116667,Thursday
1644430081,4/28/16 9:00,7,0.116667,Thursday
1644430081,4/28/16 10:00,13,0.216667,Thursday
1644430081,4/28/16 11:00,5,0.083333,Thursday
1644430081,4/28/16 12:00,4,0.066667,Thursday
1644430081,4/28/16 13:00,10,0.166667,Thursday
1644430081,4/28/16 14:00,5,0.083333,Thursday
1644430081,4/28/16 15:00,13,0.216667,Thursday
1644430081,4/28/16 16:00,11,0.183333,Thursday
1644430081,4/28/16 17:00,11,0.183333,Thursday
1644430081,4/28/16 18:00,45,0.75,Thursday
1644430081,4/28/16 19:00,60,1,Thursday
1644430081,4/28/16 20:00,47,0.783333,Thursday
1644430081,4/28/16 21:00,63,1.05,Thursday
1644430081,4/28/16 22:00,41,0.683333,Thursday
1644430081,4/28/16 23:00,0,0,Thursday
1644430081,4/29/16 0:00,0,0,Friday
1644430081,4/29/16 1:00,0,0,Friday
1644430081,4/29/16 2:00,0,0,Friday
1644430081,4/29/16 3:00,0,0,Friday
1644430081,4/29/16 4:00,0,0,Friday
1644430081,4/29/16 5:00,0,0,Friday
1644430081,4/29/16 6:00,0,0,Friday
1644430081,4/29/16 7:00,7,0.116667,Friday
1644430081,4/29/16 8:00,4,0.066667,Friday
1644430081,4/29/16 9:00,4,0.066667,Friday
1644430081,4/29/16 10:00,11,0.183333,Friday
1644430081,4/29/16 11:00,14,0.233333,Friday
1644430081,4/29/16 12:00,2,0.033333,Friday
1644430081,4/29/16 13:00,13,0.216667,Friday
1644430081,4/29/16 14:00,16,0.266667,Friday
1644430081,4/29/16 15:00,16,0.266667,Friday
1644430081,4/29/16 16:00,8,0.133333,Friday
1644430081,4/29/16 17:00,17,0.283333,Friday
1644430081,4/29/16 18:00,4,0.066667,Friday
1644430081,4/29/16 19:00,0,0,Friday
1644430081,4/29/16 20:00,0,0,Friday
1644430081,4/29/16 21:00,4,0.066667,Friday
1644430081,4/29/16 22:00,0,0,Friday
1644430081,4/29/16 23:00,0,0,Friday
1644430081,4/30/16 0:00,0,0,Saturday
1644430081,4/30/16 1:00,0,0,Saturday
1644430081,4/30/16 2:00,0,0,Saturday
1644430081,4/30/16 3:00,0,0,Saturday
1644430081,4/30/16 4:00,0,0,Saturday
1644430081,4/30/16 5:00,0,0,Saturday
1644430081,4/30/16 6:00,0,0,Saturday
1644430081,4/30/16 7:00,32,0.533333,Saturday
1644430081,4/30/16 8:00,36,0.6,Saturday
1644430081,4/30/16 9:00,33,0.55,Saturday
1644430081,4/30/16 10:00,30,0.5,Saturday
1644430081,4/30/16 11:00,42,0.7,Saturday
1644430081,4/30/16 12:00,31,0.516667,Saturday
1644430081,4/30/16 13:00,24,0.4,Saturday
1644430081,4/30/16 14:00,13,0.216667,Saturday
1644430081,4/30/16 15:00,3,0.05,Saturday
1644430081,4/30/16 16:00,0,0,Saturday
1644430081,4/30/16 17:00,19,0.316667,Saturday
1644430081,4/30/16 18:00,94,1.566667,Saturday
1644430081,4/30/16 19:00,60,1,Saturday
1644430081,4/30/16 20:00,37,0.616667,Saturday
1644430081,4/30/16 21:00,81,1.35,Saturday
1644430081,4/30/16 22:00,36,0.6,Saturday
1644430081,4/30/16 23:00,0,0,Saturday
1644430081,5/1/16 0:00,0,0,Sunday
1644430081,5/1/16 1:00,0,0,Sunday
1644430081,5/1/16 2:00,0,0,Sunday
1644430081,5/1/16 3:00,0,0,Sunday
1644430081,5/1/16 4:00,0,0,Sunday
1644430081,5/1/16 5:00,0,0,Sunday
1644430081,5/1/16 6:00,0,0,Sunday
1644430081,5/1/16 7:00,0,0,Sunday
1644430081,5/1/16 8:00,0,0,Sunday
1644430081,5/1/16 9:00,0,0,Sunday
1644430081,5/1/16 10:00,0,0,Sunday
1644430081,5/1/16 11:00,0,0,Sunday
1644430081,5/1/16 12:00,9,0.15,Sunday
1644430081,5/1/16 13:00,5,0.083333,Sunday
1644430081,5/1/16 14:00,38,0.633333,Sunday
1644430081,5/1/16 15:00,8,0.133333,Sunday
1644430081,5/1/16 16:00,44,0.733333,Sunday
1644430081,5/1/16 17:00,20,0.333333,Sunday
1644430081,5/1/16 18:00,34,0.566667,Sunday
1644430081,5/1/16 19:00,27,0.45,Sunday
1644430081,5/1/16 20:00,18,0.3,Sunday
1644430081,5/1/16 21:00,0,0,Sunday
1644430081,5/1/16 22:00,0,0,Sunday
1644430081,5/1/16 23:00,0,0,Sunday
1644430081,5/2/16 0:00,0,0,Monday
1644430081,5/2/16 1:00,0,0,Monday
1644430081,5/2/16 2:00,0,0,Monday
1644430081,5/2/16 3:00,0,0,Monday
1644430081,5/2/16 4:00,0,0,Monday
1644430081,5/2/16 5:00,0,0,Monday
1644430081,5/2/16 6:00,0,0,Monday
1644430081,5/2/16 7:00,0,0,Monday
1644430081,5/2/16 8:00,0,0,Monday
1644430081,5/2/16 9:00,0,0,Monday
1644430081,5/2/16 10:00,0,0,Monday
1644430081,5/2/16 11:00,12,0.2,Monday
1644430081,5/2/16 12:00,7,0.116667,Monday
1644430081,5/2/16 13:00,3,0.05,Monday
1644430081,5/2/16 14:00,16,0.266667,Monday
1644430081,5/2/16 15:00,7,0.116667,Monday
1644430081,5/2/16 16:00,16,0.266667,Monday
1644430081,5/2/16 17:00,18,0.3,Monday
1644430081,5/2/16 18:00,23,0.383333,Monday
1644430081,5/2/16 19:00,30,0.5,Monday
1644430081,5/2/16 20:00,10,0.166667,Monday
1644430081,5/2/16 21:00,0,0,Monday
1644430081,5/2/16 22:00,0,0,Monday
1644430081,5/2/16 23:00,0,0,Monday
1644430081,5/3/16 0:00,1,0.016667,Tuesday
1644430081,5/3/16 1:00,0,0,Tuesday
1644430081,5/3/16 2:00,0,0,Tuesday
1644430081,5/3/16 3:00,0,0,Tuesday
1644430081,5/3/16 4:00,0,0,Tuesday
1644430081,5/3/16 5:00,0,0,Tuesday
1644430081,5/3/16 6:00,0,0,Tuesday
1644430081,5/3/16 7:00,0,0,Tuesday
1644430081,5/3/16 8:00,6,0.1,Tuesday
1644430081,5/3/16 9:00,5,0.083333,Tuesday
1644430081,5/3/16 10:00,20,0.333333,Tuesday
1644430081,5/3/16 11:00,9,0.15,Tuesday
1644430081,5/3/16 12:00,3,0.05,Tuesday
1644430081,5/3/16 13:00,18,0.3,Tuesday
1644430081,5/3/16 14:00,4,0.066667,Tuesday
1644430081,5/3/16 15:00,2,0.033333,Tuesday
1644430081,5/3/16 16:00,9,0.15,Tuesday
1644430081,5/3/16 17:00,12,0.2,Tuesday
1644430081,5/3/16 18:00,37,0.616667,Tuesday
1644430081,5/3/16 19:00,64,1.066667,Tuesday
1644430081,5/3/16 20:00,90,1.5,Tuesday
1644430081,5/3/16 21:00,88,1.466667,Tuesday
1644430081,5/3/16 22:00,67,1.116667,Tuesday
1644430081,5/3/16 23:00,1,0.016667,Tuesday
1644430081,5/4/16 0:00,1,0.016667,Wednesday
1644430081,5/4/16 1:00,0,0,Wednesday
1644430081,5/4/16 2:00,0,0,Wednesday
1644430081,5/4/16 3:00,0,0,Wednesday
1644430081,5/4/16 4:00,0,0,Wednesday
1644430081,5/4/16 5:00,0,0,Wednesday
1644430081,5/4/16 6:00,0,0,Wednesday
1644430081,5/4/16 7:00,0,0,Wednesday
1644430081,5/4/16 8:00,10,0.166667,Wednesday
1644430081,5/4/16 9:00,0,0,Wednesday
1644430081,5/4/16 10:00,0,0,Wednesday
1644430081,5/4/16 11:00,0,0,Wednesday
1644430081,5/4/16 12:00,3,0.05,Wednesday
1644430081,5/4/16 13:00,5,0.083333,Wednesday
1644430081,5/4/16 14:00,0,0,Wednesday
1644430081,5/4/16 15:00,17,0.283333,Wednesday
1644430081,5/4/16 16:00,0,0,Wednesday
1644430081,5/4/16 17:00,0,0,Wednesday
1644430081,5/4/16 18:00,12,0.2,Wednesday
1644430081,5/4/16 19:00,0,0,Wednesday
1644430081,5/4/16 20:00,2,0.033333,Wednesday
1644430081,5/4/16 21:00,1,0.016667,Wednesday
1644430081,5/4/16 22:00,1,0.016667,Wednesday
1644430081,5/4/16 23:00,0,0,Wednesday
1644430081,5/5/16 0:00,0,0,Thursday
1644430081,5/5/16 1:00,0,0,Thursday
1644430081,5/5/16 2:00,0,0,Thursday
1644430081,5/5/16 3:00,0,0,Thursday
1644430081,5/5/16 4:00,0,0,Thursday
1644430081,5/5/16 5:00,0,0,Thursday
1644430081,5/5/16 6:00,0,0,Thursday
1644430081,5/5/16 7:00,0,0,Thursday
1644430081,5/5/16 8:00,8,0.133333,Thursday
1644430081,5/5/16 9:00,0,0,Thursday
1644430081,5/5/16 10:00,0,0,Thursday
1644430081,5/5/16 11:00,0,0,Thursday
1644430081,5/5/16 12:00,7,0.116667,Thursday
1644430081,5/5/16 13:00,1,0.016667,Thursday
1644430081,5/5/16 14:00,0,0,Thursday
1644430081,5/5/16 15:00,0,0,Thursday
1644430081,5/5/16 16:00,0,0,Thursday
1644430081,5/5/16 17:00,9,0.15,Thursday
1644430081,5/5/16 18:00,7,0.116667,Thursday
1644430081,5/5/16 19:00,29,0.483333,Thursday
1644430081,5/5/16 20:00,7,0.116667,Thursday
1644430081,5/5/16 21:00,11,0.183333,Thursday
1644430081,5/5/16 22:00,6,0.1,Thursday
1644430081,5/5/16 23:00,38,0.633333,Thursday
1644430081,5/6/16 0:00,41,0.683333,Friday
1644430081,5/6/16 1:00,26,0.433333,Friday
1644430081,5/6/16 2:00,36,0.6,Friday
1644430081,5/6/16 3:00,35,0.583333,Friday
1644430081,5/6/16 4:00,4,0.066667,Friday
1644430081,5/6/16 5:00,4,0.066667,Friday
1644430081,5/6/16 6:00,4,0.066667,Friday
1644430081,5/6/16 7:00,4,0.066667,Friday
1644430081,5/6/16 8:00,13,0.216667,Friday
1644430081,5/6/16 9:00,35,0.583333,Friday
1644430081,5/6/16 10:00,7,0.116667,Friday
1644430081,5/6/16 11:00,4,0.066667,Friday
1644430081,5/6/16 12:00,35,0.583333,Friday
1644430081,5/6/16 13:00,39,0.65,Friday
1644430081,5/6/16 14:00,13,0.216667,Friday
1644430081,5/6/16 15:00,39,0.65,Friday
1644430081,5/6/16 16:00,6,0.1,Friday
1644430081,5/6/16 17:00,13,0.216667,Friday
1644430081,5/6/16 18:00,11,0.183333,Friday
1644430081,5/6/16 19:00,10,0.166667,Friday
1644430081,5/6/16 20:00,9,0.15,Friday
1644430081,5/6/16 21:00,29,0.483333,Friday
1644430081,5/6/16 22:00,5,0.083333,Friday
1644430081,5/6/16 23:00,2,0.033333,Friday
1644430081,5/7/16 0:00,6,0.1,Saturday
1644430081,5/7/16 1:00,0,0,Saturday
1644430081,5/7/16 2:00,0,0,Saturday
1644430081,5/7/16 3:00,0,0,Saturday
1644430081,5/7/16 4:00,0,0,Saturday
1644430081,5/7/16 5:00,0,0,Saturday
1644430081,5/7/16 6:00,0,0,Saturday
1644430081,5/7/16 7:00,0,0,Saturday
1644430081,5/7/16 8:00,14,0.233333,Saturday
1644430081,5/7/16 9:00,4,0.066667,Saturday
1644430081,5/7/16 10:00,6,0.1,Saturday
1644430081,5/7/16 11:00,47,0.783333,Saturday
1644430081,5/7/16 12:00,54,0.9,Saturday
1644430081,5/7/16 13:00,61,1.016667,Saturday
1644430081,5/7/16 14:00,46,0.766667,Saturday
1644430081,5/7/16 15:00,24,0.4,Saturday
1644430081,5/7/16 16:00,29,0.483333,Saturday
1644430081,5/7/16 17:00,43,0.716667,Saturday
1644430081,5/7/16 18:00,1,0.016667,Saturday
1644430081,5/7/16 19:00,10,0.166667,Saturday
1644430081,5/7/16 20:00,20,0.333333,Saturday
1644430081,5/7/16 21:00,12,0.2,Saturday
1644430081,5/7/16 22:00,13,0.216667,Saturday
1644430081,5/7/16 23:00,10,0.166667,Saturday
1644430081,5/8/16 0:00,9,0.15,Sunday
1644430081,5/8/16 1:00,16,0.266667,Sunday
1644430081,5/8/16 2:00,21,0.35,Sunday
1644430081,5/8/16 3:00,7,0.116667,Sunday
1644430081,5/8/16 4:00,7,0.116667,Sunday
1644430081,5/8/16 5:00,7,0.116667,Sunday
1644430081,5/8/16 6:00,7,0.116667,Sunday
1644430081,5/8/16 7:00,7,0.116667,Sunday
1644430081,5/8/16 8:00,7,0.116667,Sunday
1644430081,5/8/16 9:00,21,0.35,Sunday
1644430081,5/8/16 10:00,23,0.383333,Sunday
1644430081,5/8/16 11:00,16,0.266667,Sunday
1644430081,5/8/16 12:00,10,0.166667,Sunday
1644430081,5/8/16 13:00,14,0.233333,Sunday
1644430081,5/8/16 14:00,14,0.233333,Sunday
1644430081,5/8/16 15:00,11,0.183333,Sunday
1644430081,5/8/16 16:00,15,0.25,Sunday
1644430081,5/8/16 17:00,24,0.4,Sunday
1644430081,5/8/16 18:00,2,0.033333,Sunday
1644430081,5/8/16 19:00,2,0.033333,Sunday
1644430081,5/8/16 20:00,2,0.033333,Sunday
1644430081,5/8/16 21:00,16,0.266667,Sunday
1644430081,5/8/16 22:00,23,0.383333,Sunday
1644430081,5/8/16 23:00,14,0.233333,Sunday
1644430081,5/9/16 0:00,2,0.033333,Monday
1644430081,5/9/16 1:00,1,0.016667,Monday
1644430081,5/9/16 2:00,1,0.016667,Monday
1644430081,5/9/16 3:00,1,0.016667,Monday
1644430081,5/9/16 4:00,1,0.016667,Monday
1644430081,5/9/16 5:00,1,0.016667,Monday
1644430081,5/9/16 6:00,1,0.016667,Monday
1644430081,5/9/16 7:00,1,0.016667,Monday
1644430081,5/9/16 8:00,28,0.466667,Monday
1644430081,5/9/16 9:00,15,0.25,Monday
1644430081,5/9/16 10:00,14,0.233333,Monday
1644430081,5/9/16 11:00,16,0.266667,Monday
1644430081,5/9/16 12:00,60,1,Monday
1644430081,5/9/16 13:00,48,0.8,Monday
1644430081,5/9/16 14:00,17,0.283333,Monday
1644430081,5/9/16 15:00,18,0.3,Monday
1644430081,5/9/16 16:00,17,0.283333,Monday
1644430081,5/9/16 17:00,17,0.283333,Monday
1644430081,5/9/16 18:00,16,0.266667,Monday
1644430081,5/9/16 19:00,115,1.916667,Monday
1644430081,5/9/16 20:00,17,0.283333,Monday
1644430081,5/9/16 21:00,3,0.05,Monday
1644430081,5/9/16 22:00,0,0,Monday
1644430081,5/9/16 23:00,1,0.016667,Monday
1644430081,5/10/16 0:00,1,0.016667,Tuesday
1644430081,5/10/16 1:00,0,0,Tuesday
1644430081,5/10/16 2:00,0,0,Tuesday
1644430081,5/10/16 3:00,0,0,Tuesday
1644430081,5/10/16 4:00,0,0,Tuesday
1644430081,5/10/16 5:00,0,0,Tuesday
1644430081,5/10/16 6:00,0,0,Tuesday
1644430081,5/10/16 7:00,0,0,Tuesday
1644430081,5/10/16 8:00,4,0.066667,Tuesday
1644430081,5/10/16 9:00,9,0.15,Tuesday
1644430081,5/10/16 10:00,5,0.083333,Tuesday
1644430081,5/10/16 11:00,0,0,Tuesday
1644430081,5/10/16 12:00,0,0,Tuesday
1644430081,5/10/16 13:00,10,0.166667,Tuesday
1644430081,5/10/16 14:00,0,0,Tuesday
1644430081,5/10/16 15:00,0,0,Tuesday
1644430081,5/10/16 16:00,0,0,Tuesday
1644430081,5/10/16 17:00,0,0,Tuesday
1644430081,5/10/16 18:00,36,0.6,Tuesday
1644430081,5/10/16 19:00,41,0.683333,Tuesday
1644430081,5/10/16 20:00,28,0.466667,Tuesday
1644430081,5/10/16 21:00,71,1.183333,Tuesday
1644430081,5/10/16 22:00,23,0.383333,Tuesday
1644430081,5/10/16 23:00,1,0.016667,Tuesday
1644430081,5/11/16 0:00,0,0,Wednesday
1644430081,5/11/16 1:00,0,0,Wednesday
1644430081,5/11/16 2:00,0,0,Wednesday
1644430081,5/11/16 3:00,0,0,Wednesday
1644430081,5/11/16 4:00,0,0,Wednesday
1644430081,5/11/16 5:00,0,0,Wednesday
1644430081,5/11/16 6:00,0,0,Wednesday
1644430081,5/11/16 7:00,8,0.133333,Wednesday
1644430081,5/11/16 8:00,8,0.133333,Wednesday
1644430081,5/11/16 9:00,11,0.183333,Wednesday
1644430081,5/11/16 10:00,8,0.133333,Wednesday
1644430081,5/11/16 11:00,5,0.083333,Wednesday
1844505072,4/12/16 0:00,0,0,Tuesday
1844505072,4/12/16 1:00,0,0,Tuesday
1844505072,4/12/16 2:00,0,0,Tuesday
1844505072,4/12/16 3:00,0,0,Tuesday
1844505072,4/12/16 4:00,0,0,Tuesday
1844505072,4/12/16 5:00,0,0,Tuesday
1844505072,4/12/16 6:00,0,0,Tuesday
